131	お風呂	おふろ	n	bath	home hygiene	ofuro
350	石鹸	せっけん	n	soap	home hygiene	sekken
314		シャワー	n	shower	home hygiene	shawa_
449		トイレ	n	toilet	home hygiene	toire
595		ふろ	n	bath	home hygiene	furo
600		ベッド	n	bed	home hygiene	beddo
117	お手洗い	おてあらい		toilet, lavatory, bathroom	home hygiene	otearai
197	汚い	きたない	adj	dirty, messy	home room	kitanai
379	台所	だいどころ	n	kitchen	home room	daidokoro
717	廊下	ろうか	n	corridor	home room	rouka
446	戸	と	n	door (Japanese style)	home room	to
638	窓	まど	n	window	home room	mado
602	部屋	へや	n	room	home room	heya
148	階段	かいだん	n	stairs	home room	kaidan
448		ドア	n	door (Western style)	home room	doa
66	犬	いぬ	n	dog	home things	inu
312	写真	しゃしん	n	photograph	home things	shashin
526	灰皿	はいざら	n	ashtray	home things	haizara
514	猫	ねこ	n	cat	home things	neko
530	箱	はこ	n	box	home things	hako
174	花瓶	かびん	n	(flower) vase	home things	kabin
443	電気	でんき	n	electricity, (electric) light	home things	denki
185		カレンダー	n	calendar	home things	karenda_
394		たばこ	n	tobacco, cigarettes	home things	tabako
601		ペット	n	pet	home things	petto
637		マッチ	n	match	home things	macchi
88	絵	え	n, n-suf	picture, drawing, painting, sketch	home things	e
80	歌	うた	n	song	leisure	uta
140	音楽	おんがく	n	music	leisure	ongaku
196		ギター	n	guitar	leisure	gita_
341		スポーツ	n	sport	leisure	supo_tsu
523		パーティー	n	party	leisure	pa_tei_
565	弾く	ひく	u-v	to play (piano,  guitar)	leisure	hiku
81	歌う	うたう	u-v	to sing	leisure	utau
137	泳ぐ	およぐ	u-v	to swim	leisure	oyogu
18	遊ぶ	あそぶ	u-v	to play, to enjoy oneself	leisure	asobu
#	Kanji	Kana	Type	Definition/s	lesson	kana
685	夕飯	ゆうはん	n	dinner	meal	yuuhan
266	御飯	ごはん	n	rice (cooked), meal	meal	gohan
579	昼御飯	ひるごはん	n	lunch, midday meal	meal	hirugohan
560	晩御飯	ばんごはん	n	dinner, evening meal	meal	bangohan
13	朝御飯	あさごはん	n	breakfast	meal	asagohan
340		スプーン	n	spoon	meal	supu_n
412		ちゃわん	n	rice bowl	meal	chawan
482		ナイフ	n	knife	meal	naifu
584		フォーク	n	fork	meal	fuo_ku
710	料理	りょうり	n, vs	cooking, cuisine	meal	ryouri
230		グラム	n	gram	measure	guramu
390		たて	n	length, height	measure	tate
663		メートル	n	metre, meter	measure	me_toru
213		キロ/キログラム	n, pref	kilo (kilogram)	measure	kirokiroguramu
214		キロ/キロメートル	n, pref	kilo (kilometre)	measure	kirokirome_toru
328	新聞	しんぶん	n	newspaper	media	shinbun
89	映画	えいが	n	movie, film	media	eiga
90	映画館	えいがかん	n	movie theatre (theater), cinema	media	eigakan
284	雑誌	ざっし	n	magazine	media	zatsushi
177		カメラ	n	camera	media	kamera
429		テープ	n	tape	media	te_pu
430		テープレコーダー	n	tape recorder	media	te_pureko_da_
441		テレビ	n	television, TV	media	terebi
508		ニュース	n	news	media	niyu_su
705		ラジオ	n	radio	media	rajio
706		ラジカセ	n	radio cassette player	media	rajikase
714		レコード	n	record	media	reko_do
445	電話	でんわ	n, vs	telephone	media	denwa
647	見せる	みせる	ru-v	to show, to display	media	miseru
655	見る	みる	ru-v	to see, to watch	media	miru
478	撮る	とる	u-v	to take (a photo)	media	toru
194	聞く	きく	u-v	to hear, to listen, to ask	media	kiku
699	読む	よむ	u-v	to read	media	yomu
724	私	わたくし	adj-no, n	I, myself	misc01	watakushi
723	私	わたし	adj-no, n	I, myself	misc01	watashi
63	一緒	いっしょ	adv, n	together	misc01	itsusho
534	初め/始め	はじめ	expr	beginning, start	misc01	hajime
493	何	なん/なに	int, n	what	misc01	nannani
224	国	くに	n	country	misc01	kuni
